found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Ramazzottius varieornatus,species,Tardigrada,Eutardigrada,Parachela,Ramazzottiidae,Ramazzottius,343564,939005,2253920,320817,Ramazzottius varieornatus,accepted,NA,FALSE,NA,"Bertolani & Kinchin, 1993",Ramazzottius varieornatus,Ramazzottius varieornatus,Ramazzottius varieornatus,"Ramazzottius varieornatus Bertolani & Kinchin, 1993",NA,NA
Echiniscus quadrispinosus,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,342999,938915,2253133,2942603,Echiniscus quadrispinosus,accepted,NA,FALSE,NA,"Richters, 1902",Echiniscus quadrispinosus,Echiniscus quadrispinosus,Echiniscus quadrispinosus,"Echiniscus quadrispinosus Richters, 1902",0,1
Pseudechiniscus facettalis,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Pseudechiniscus,343509,666734,2253008,960822,Pseudechiniscus facettalis,accepted,NA,FALSE,NA,"Petersen, 1951",Pseudechiniscus facettalis,Pseudechiniscus facettalis,Pseudechiniscus facettalis,"Pseudechiniscus facettalis Petersen, 1951",0,1
Pseudobiotus spinifer,species,Tardigrada,Eutardigrada,Parachela,Isohypsibiidae,Pseudobiotus,956279,939000,8991798,5692464,Pseudobiotus spinifer,accepted,NA,FALSE,NA,"Chang, Kaczmarek, Lee & Michalczyk, 2007",Pseudobiotus spinifer,Pseudobiotus spinifer,Pseudobiotus spinifer,"Pseudobiotus spinifer Chang, Kaczmarek, Lee & Michalczyk, 2007",1,NA
Milnesium variefidum,species,Tardigrada,Eutardigrada,Apochela,Milnesiidae,Milnesium,955618,938967,9570723,5972619,Milnesium variefidum,accepted,NA,FALSE,NA,"Morek, Gąsiorek, Stec, Blagden & Michalczyk, 2016",Milnesium variefidum,Milnesium variefidum,Milnesium variefidum,"Milnesium variefidum Morek, Gąsiorek, Stec, Blagden & Michalczyk, 2016",0,1
Mesocrista revelata,species,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Mesocrista,955855,938965,9512516,7485621,Mesocrista revelata,accepted,NA,FALSE,NA,"Gąsiorek, Stec, Morek, Zawierucha, Kaczmarek, Lachowska-Cierlik & Michalczyk, 2016",Mesocrista revelata,Mesocrista revelata,Mesocrista revelata,"Mesocrista revelata Gąsiorek, Stec, Morek, Zawierucha, Kaczmarek, Lachowska-Cierlik & Michalczyk, 2016",NA,1
Pilatobius recamieri,species,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Pilatobius,955877,938989,9390466,5004626,Pilatobius recamieri,accepted,NA,FALSE,NA,"(Richters, 1911)",Pilatobius recamieri,Pilatobius recamieri,Pilatobius recamieri,"Pilatobius recamieri (Richters, 1911)",NA,NA
Mesobiotus hilariae,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Mesobiotus,956509,938959,8797338,7485712,Mesobiotus hilariae,accepted,NA,FALSE,NA,"Vecchi, Cesari, Bertolani, Jönsson, Rebecchi & Guidetti, 2016",Mesobiotus hilariae,Mesobiotus hilariae,Mesobiotus hilariae,"Mesobiotus hilariae Vecchi, Cesari, Bertolani, Jönsson, Rebecchi & Guidetti, 2016",NA,NA
Isohypsibius pushkini,species,Tardigrada,Eutardigrada,Parachela,Isohypsibiidae,Isohypsibius,343195,938941,2253824,5004454,Isohypsibius pushkini,accepted,NA,FALSE,NA,"Tumanov, 2003",Isohypsibius pushkini,Isohypsibius pushkini,Isohypsibius pushkini,"Isohypsibius pushkini Tumanov, 2003",1,0
Echiniscus mediantus,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,342966,938914,2253108,2942663,Echiniscus mediantus,accepted,NA,FALSE,NA,"Marcus, 1930",Echiniscus mediantus,Echiniscus mediantus,Echiniscus mediantus,"Echiniscus mediantus Marcus, 1930",0,1
Echiniscus canadensis,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,342905,666736,2253045,565770,Echiniscus canadensis,accepted,NA,FALSE,NA,"Murray, 1910",Echiniscus canadensis,Echiniscus canadensis,Echiniscus canadensis,"Echiniscus canadensis Murray, 1910",0,1
Macrobiotus recens,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343367,NA,2254275,5004279,Macrobiotus recens,accepted,NA,FALSE,sibling_higher,"Cuénot, 1932",Macrobiotus recens,Macrobiotus recens,NA,"Macrobiotus recens Cuénot, 1932",NA,NA
Mesobiotus harmsworthi,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Mesobiotus,956505,880189,9471850,911310,Mesobiotus harmsworthi,accepted,NA,FALSE,NA,"(Murray, 1907)",Mesobiotus harmsworthi,Mesobiotus harmsworthi,Mesobiotus harmsworthi,"Mesobiotus harmsworthi (Murray, 1907)",NA,NA
Mesobiotus radiatus,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Mesobiotus,956538,938963,9500187,5004238,Mesobiotus radiatus,accepted,NA,FALSE,NA,"(Pilato, Binda & Catanzaro, 1991)",Mesobiotus radiatus,Mesobiotus radiatus,Mesobiotus radiatus,"Mesobiotus radiatus (Pilato, Binda & Catanzaro, 1991)",NA,NA
Ramazzottius oberhaeuseri,species,Tardigrada,Eutardigrada,Parachela,Ramazzottiidae,Ramazzottius,343554,199987,2253913,1086323,Ramazzottius oberhaeuseri,accepted,NA,FALSE,NA,"(Doyère, 1840)",Ramazzottius oberhaeuseri,Ramazzottius oberhaeuseri,Ramazzottius oberhaeuseri,"Ramazzottius oberhaeuseri (Doyère, 1840)",NA,1
Diploechiniscus oihonnae,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Diploechiniscus,955521,515542,8550134,2942619,Diploechiniscus oihonnae,accepted,NA,FALSE,NA,"(Richters, 1903)",Diploechiniscus oihonnae,Diploechiniscus oihonnae,Diploechiniscus oihonnae,"Diploechiniscus oihonnae (Richters, 1903)",0,1
Pseudoacanthocephalus toshimai,species,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Pseudoacanthocephalidae,Pseudoacanthocephalus,1470052,938998,8943219,6326242,Pseudoacanthocephalus toshimai,accepted,NA,FALSE,NA,"Nakao, 2016",Pseudoacanthocephalus toshimai,Pseudoacanthocephalus toshimai,Pseudoacanthocephalus toshimai,"Pseudoacanthocephalus toshimai Nakao, 2016",1,1
Acanthocephalus nanus,species,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Paracanthocephalidae,Acanthocephalus,1432779,938866,5232971,4952103,Acanthocephalus nanus,accepted,NA,FALSE,NA,"Van Cleave, 1925",Acanthocephalus nanus,Acanthocephalus nanus,Acanthocephalus nanus,"Acanthocephalus nanus Van Cleave, 1925",1,1
Parasagitta setosa,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,105443,216082,5711465,476668,Sagitta setosa,unaccepted,Synonym,FALSE,NA,"(J. Müller, 1847)",Parasagitta setosa,Sagitta setosa,Sagitta setosa,"Sagitta setosa J.Müller, 1847",0,0
Ferosagitta ferox,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,266247,939146,5193933,476664,Sagitta ferox,unaccepted,synonym,FALSE,NA,"(Doncaster, 1902)",Ferosagitta ferox,Sagitta ferox,Sagitta ferox,"Sagitta ferox Doncaster, 1902",0,0
Parasagitta elegans,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,105440,714487,5193916,49627,Sagitta elegans,unaccepted,Synonym,FALSE,NA,"(Verrill, 1873)",Parasagitta elegans,Sagitta elegans,Sagitta elegans,"Sagitta elegans Verrill, 1873",0,0
Ferosagitta robusta,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,266249,667841,5193932,476670,Sagitta robusta,unaccepted,synonym,FALSE,NA,"(Doncaster, 1902)",Ferosagitta robusta,Sagitta robusta,Sagitta robusta,"Sagitta robusta Doncaster, 1902",0,0
Paranemertes californica,species,Nemertea,Hoplonemertea,Monostilifera,Neesiidae,Paranemertes,148114,939123,2507033,2930628,Paranemertes californica,temporary name,NA,FALSE,NA,"Coe, 1904",Paranemertes californica,Paranemertes californica,Paranemertes californica,"Paranemertes californica Coe, 1904",0,0
Rotaria neptunia,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,148368,105758,1000873,1018354,Rotaria neptunia,accepted,NA,FALSE,NA,"(Ehrenberg, 1830)",Rotaria neptunia,Rotaria neptunia,Rotaria neptunia,"Rotaria neptunia (Ehrenberg, 1830)",1,0
Habrotrocha antarctica,species,Rotifera,Eurotatoria,NA,Habrotrochidae,Habrotrocha,886256,938927,9003902,5974478,Habrotrocha antarctica,accepted,NA,FALSE,NA,"Iakovenko, Smykla, Convey, Kasparona, Kozeretska, Trokhymets, Dykyy, Plewka, Devetter & Janko, 2015",Habrotrocha antarctica,Habrotrocha antarctica,Habrotrocha antarctica,"Habrotrocha antarctica Iakovenko, Smykla, Convey, Kasparona, Kozeretska, Trokhymets, Dykyy, Plewka, Devetter & Janko, 2015",1,1
Sinantherina socialis,species,Rotifera,Eurotatoria,Flosculariaceae,Flosculariidae,Sinantherina,148351,740094,1000572,107177,Sinantherina socialis,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Sinantherina socialis,Sinantherina socialis,Sinantherina socialis,"Sinantherina socialis (Linnaeus, 1758)",1,0
Synchaeta oblonga,species,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,148347,395864,1003185,2940814,Synchaeta oblonga,accepted,NA,FALSE,NA,"Ehrenberg, 1832",Synchaeta oblonga,Synchaeta oblonga,Synchaeta oblonga,"Synchaeta oblonga Ehrenberg, 1832",1,NA
Chondrocladia (Chondrocladia) grandis,species,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,1023293,938825,9534015,2837842,Chondrocladia grandis,alternate representation,NA,FALSE,sibling_higher,"(Verrill, 1879)",Chondrocladia (Chondrocladia) grandis,Chondrocladia grandis,Chondrocladia grandis,"Chondrocladia grandis (Verrill, 1879)",0,0
Pseudosagitta lyra,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,105444,302385,5193938,476674,Sagitta lyra,unaccepted,Synonym,FALSE,NA,"(Krohn, 1853)",Pseudosagitta lyra,Sagitta lyra,Sagitta lyra,"Sagitta lyra Krohn, 1853",0,0
Gibsonnemertes spectabilis,species,Nemertea,Hoplonemertea,Polystilifera,Drepanophoridae,Drepanophorus,162427,966385,5233663,254629,Drepanophorus spectabilis,unaccepted,New Combination,FALSE,NA,"(Quatrefages, 1846)",Gibsonnemertes spectabilis,Drepanophorus spectabilis,Drepanophorus spectabilis,"Drepanophorus spectabilis (Quatrefages, 1846)",0,0
Lubomirskia abietina,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Lubomirskia,167017,154539,2246456,386302,Lubomirskia abietina,accepted,NA,FALSE,NA,"Swartschewsky, 1901",Lubomirskia abietina,Lubomirskia abietina,Lubomirskia abietina,"Lubomirskia abietina Swartschewsky, 1901",1,0
Paramacrobiotus richtersi,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Paramacrobiotus,956599,671229,7750338,498723,Paramacrobiotus richtersi,accepted,NA,FALSE,NA,"(Murray, 1911)",Paramacrobiotus richtersi,Paramacrobiotus richtersi,Paramacrobiotus richtersi,"Paramacrobiotus richtersi (Murray, 1911)",NA,NA
Lineus lacteus,species,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Ramphogordius,148583,939145,2508754,604592,Ramphogordius lacteus,unaccepted,NA,FALSE,NA,"(Rathke, 1843)",Lineus lacteus,Ramphogordius lacteus,Ramphogordius lacteus,"Ramphogordius lacteus Rathke, 1843",0,0
Brentisentis yangtzensis,species,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Brentisentis,1392100,966353,7013621,4951950,Brentisentis yangtzensis,accepted,NA,FALSE,NA,"Yu & Wu, 1989",Brentisentis yangtzensis,Brentisentis yangtzensis,Brentisentis yangtzensis,"Brentisentis yangtzensis Yu & Wu, 1989",1,NA
Heterolepidoderma macrops,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Heterolepidoderma,265436,968046,2254873,997121,Heterolepidoderma macrops,accepted,NA,FALSE,NA,"Kisielewski, 1981",Heterolepidoderma macrops,Heterolepidoderma macrops,Heterolepidoderma macrops,"Heterolepidoderma macrops Kisielewski, 1981",1,0
Heterolepidoderma acidophilum,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Heterolepidoderma,740860,968049,7864536,997127,Heterolepidoderma acidophilum,accepted,NA,FALSE,NA,"Kanneby, Todaro & Jondelius, 2012",Heterolepidoderma acidophilum,Heterolepidoderma acidophilum,Heterolepidoderma acidophilum,"Heterolepidoderma acidophilum Kanneby, Todaro & Jondelius, 2012",1,0
Lepidochaetus zelinkai,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Lepidochaetus,378213,968051,4281664,470572,Lepidochaetus zelinkai,accepted,NA,FALSE,NA,"(Grünspan, 1908)",Lepidochaetus zelinkai,Lepidochaetus zelinkai,Lepidochaetus zelinkai,"Lepidochaetus zelinkai (Grünspan, 1908)",1,0
Stylochaeta scirtetica,species,Gastrotricha,NA,Chaetonotida,Dasydytidae,Stylochaeta,266024,968021,2255026,1047152,Stylochaeta scirtetica,accepted,NA,FALSE,NA,"Brunson, 1950",Stylochaeta scirtetica,Stylochaeta scirtetica,Stylochaeta scirtetica,"Stylochaeta scirtetica Brunson, 1950",1,0
Polymerurus nodicaudus,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Polymerurus,114548,938993,2254922,470575,Polymerurus nodicaudus,accepted,NA,FALSE,NA,"(Voigt, 1901)",Polymerurus nodicaudus,Polymerurus nodicaudus,Polymerurus nodicaudus,"Polymerurus nodicaudus (Voigt, 1901)",1,0
Aspidiophorus tetrachaetus,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Aspidiophorus,265239,968052,2254935,997123,Aspidiophorus tetrachaetus,accepted,NA,FALSE,NA,"Kisielewski, 1986",Aspidiophorus tetrachaetus,Aspidiophorus tetrachaetus,Aspidiophorus tetrachaetus,"Aspidiophorus tetrachaetus Kisielewski, 1986",1,0
Phoronis ijimai,species,Phoronida,NA,NA,Phoronidae,Phoronis,237586,304145,5186403,280864,Phoronis vancouverensis,unaccepted,synonym,FALSE,NA,"Oka, 1897",Phoronis ijimai,Phoronis vancouverensis,Phoronis vancouverensis,"Phoronis vancouverensis Pixell, 1912",0,0
Schizomavella (Schizomavella) linearis,species,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella,862795,247915,1009401,401904,Schizomavella linearis,unaccepted,NA,FALSE,sibling_higher,"(Hassall, 1841)",Schizomavella (Schizomavella) linearis,Schizomavella linearis,Schizomavella linearis,"Schizomavella linearis (Hassall, 1841)",0,0
Simplicomorpha viridis,species,Xenacoelomorpha,NA,Acoela,Proporidae,Haplogonaria,878854,506037,2499033,179692,Haplogonaria viridis,unaccepted,NA,FALSE,NA,"Dörjes, 1968",Simplicomorpha viridis,Haplogonaria viridis,Haplogonaria viridis,"Haplogonaria viridis Dörjes, 1968",0,0
Siphonenteron bilineatum,species,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Lineus,177726,110005,2508501,283799,Lineus bilineatus,unaccepted,Synonymy,FALSE,NA,"Meneghini in Renier, 1847",Siphonenteron bilineatum,Lineus bilineatus,Lineus bilineatus,"Lineus bilineatus (Renier, 1804)",0,0
Endectyon (Endectyon) delaubenfelsi,species,Porifera,Demospongiae,Axinellida,Raspailiidae,Endectyon,133102,244908,2243993,776733,Endectyon delaubenfelsi,alternate representation,subgenus assignment,FALSE,NA,"Burton, 1930",Endectyon (Endectyon) delaubenfelsi,Endectyon delaubenfelsi,Endectyon delaubenfelsi,"Endectyon delaubenfelsi Burton, 1930",0,0
Halicnemia verticillata,species,Porifera,Demospongiae,Axinellida,Raspailiidae,Hymeraphia,182743,NA,2243742,303946,Hymeraphia verticillata,unaccepted,genus transfer,FALSE,NA,"(Bowerbank, 1866)",Halicnemia verticillata,Hymeraphia verticillata,NA,"Hymeraphia verticillata Bowerbank, 1866",0,0
Raspailia (Clathriodendron) hispida,species,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,133147,245024,5181691,353965,Raspailia hispida,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Montagu, 1814)",Raspailia (Clathriodendron) hispida,Raspailia hispida,Raspailia hispida,"Raspailia hispida (Montagu, 1814)",0,0
Raspailia (Raspailia) ramosa,species,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,133150,245047,5181671,353967,Raspailia ramosa,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Montagu, 1814)",Raspailia (Raspailia) ramosa,Raspailia ramosa,Raspailia ramosa,"Raspailia ramosa (Montagu, 1814)",0,0
Haliclona (Haliclona) oculata,species,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,132833,166432,10224995,588759,Haliclona oculata,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Linnaeus, 1759)",Haliclona (Haliclona) oculata,Haliclona oculata,Haliclona oculata,"Haliclona oculata (Linnaeus, 1759)",0,0
Echinospongilla brichardi,species,Porifera,Demospongiae,Spongillida,Potamolepidae,Echinospongilla,167072,103780,2246204,584830,Echinospongilla brichardi,accepted,NA,FALSE,NA,"(Brien, 1974)",Echinospongilla brichardi,Echinospongilla brichardi,Echinospongilla brichardi,"Echinospongilla brichardi (Brien, 1974)",1,0
Baikalospongia recta,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Baikalospongia,367137,103783,6786787,561987,Baikalospongia recta,accepted,NA,FALSE,NA,"Efremova, 2004",Baikalospongia recta,Baikalospongia recta,Baikalospongia recta,"Baikalospongia recta Efremova, 2004",1,0
Prosorhochmus albidus,species,Nemertea,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,162332,152934,5234033,794761,Tetrastemma albidum,unaccepted,synonym,FALSE,NA,"(Coe, 1905)",Prosorhochmus albidus,Tetrastemma albidum,Tetrastemma albidum,Tetrastemma albidum,NA,NA
Aidanosagitta crassa,species,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,266700,NA,5193928,321958,Sagitta crassa,unaccepted,synonym,FALSE,NA,"(Tokioka, 1938)",Aidanosagitta crassa,Sagitta crassa,NA,"Sagitta crassa Tokioka, 1938",0,0
Caulophacus (Caulophacus) arcticus,species,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacus,134398,246035,5180152,612407,Caulophacus arcticus,alternate representation,NA,FALSE,sibling_higher,"(Hansen, 1885)",Caulophacus (Caulophacus) arcticus,Caulophacus arcticus,Caulophacus arcticus,"Caulophacus arcticus (Hansen, 1885)",0,0
Echiniscus trisetosus,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,343025,666737,2253171,565774,Echiniscus trisetosus,accepted,NA,FALSE,NA,"Cuénot, 1932",Echiniscus trisetosus,Echiniscus trisetosus,Echiniscus trisetosus,"Echiniscus trisetosus Cuénot, 1932",0,1
Minibiotus gumersindoi,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Minibiotus,343436,666733,2254325,960826,Minibiotus gumersindoi,accepted,NA,FALSE,NA,"Guil & Guidetti, 2005",Minibiotus gumersindoi,Minibiotus gumersindoi,Minibiotus gumersindoi,"Minibiotus gumersindoi Guil & Guidetti, 2005",NA,NA
Richtersius,genus,Tardigrada,Eutardigrada,Parachela,Richtersiidae,Richtersius,342612,26037,9489403,176560,Richtersius,accepted,NA,FALSE,sibling_higher,"Pilato & Binda, 1989",Richtersius,Richtersius,Richtersius,"Richtersius Pilato & Binda, 1990",NA,NA
Minibiotus,genus,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Minibiotus,342587,511787,2254285,486361,Minibiotus,accepted,NA,FALSE,sibling_higher,"R.O. Schuster, 1980",Minibiotus,Minibiotus,Minibiotus,"Minibiotus Schuster, 1980",NA,1
Clathria (Wilsonella) rugosa,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167804,244294,2240219,357716,Clathria rugosa,alternate representation,subgenus assignment,FALSE,NA,"Hooper & Lévi, 1993",Clathria (Wilsonella) rugosa,Clathria rugosa,Clathria rugosa,"Clathria rugosa Hooper & Lévi, 1993",0,0
Clathria (Clathria) conectens,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167509,244084,2240595,357718,Clathria conectens,alternate representation,subgenus assignment,FALSE,NA,"(Hallmann, 1912)",Clathria (Clathria) conectens,Clathria conectens,Clathria conectens,"Clathria conectens (Hallmann, 1912)",0,0
Clathria (Clathria) kylista,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167536,244183,2240514,145754,Clathria kylista,alternate representation,subgenus assignment,FALSE,NA,"Hooper & Lévi, 1993",Clathria (Clathria) kylista,Clathria kylista,Clathria kylista,"Clathria kylista Hooper & Lévi, 1993",0,0
Clathria (Thalysias) cervicornis,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167718,244077,2240637,882485,Clathria cervicornis,alternate representation,subgenus assignment,FALSE,NA,"(Thiele, 1903)",Clathria (Thalysias) cervicornis,Clathria cervicornis,Clathria cervicornis,"Clathria cervicornis (Thiele, 1903)",0,0
Clathria (Thalysias) abietina,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167704,244017,2240422,895457,Clathria abietina,alternate representation,subgenus assignment,FALSE,NA,"(Lamarck, 1814)",Clathria (Thalysias) abietina,Clathria abietina,Clathria abietina,"Clathria abietina (Lamarck, 1814)",0,0
Epiphanes senta,species,Rotifera,Eurotatoria,Ploima,Epiphanidae,Epiphanes,886570,670994,4984244,368450,Epiphanes senta,accepted,NA,FALSE,NA,"(Müller, 1773)",Epiphanes senta,Epiphanes senta,Epiphanes senta,"Epiphanes senta (Müller, 1773)",1,0
Proales fallaciosa,species,Rotifera,Eurotatoria,Ploima,Proalidae,Proales,1390919,667416,1002951,958190,Proales fallaciosa,accepted,NA,FALSE,NA,"Wulfert, 1937",Proales fallaciosa,Proales fallaciosa,Proales fallaciosa,"Proales fallaciosa Wulfert, 1937",1,NA
Proales daphnicola,species,Rotifera,Eurotatoria,Ploima,Proalidae,Proales,1390714,667415,1002947,958185,Proales daphnicola,accepted,NA,FALSE,NA,"Thompson, 1892",Proales daphnicola,Proales daphnicola,Proales daphnicola,"Proales daphnicola Thompson, 1892",1,NA
Antarctotetilla leptoderma,species,Porifera,Demospongiae,Tetractinellida,Tetillidae,Tetilla,885825,667176,5182907,155896,Tetilla leptoderma,unaccepted,genus transfer,FALSE,NA,"(Sollas, 1886)",Antarctotetilla leptoderma,Tetilla leptoderma,Tetilla leptoderma,"Tetilla leptoderma Sollas, 1886",0,0
Macrobiotus sandrae,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343374,515539,2254190,4168696,Macrobiotus sandrae,accepted,NA,FALSE,sibling_higher,"Bertolani & Rebecchi, 1993",Macrobiotus sandrae,Macrobiotus sandrae,Macrobiotus sandrae,"Macrobiotus sandrae Bertolani & Rebecchi, 1993",NA,NA
Hydra,genus,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,267491,104173,9811888,767784,Hydra,accepted,NA,FALSE,NA,"Linnaeus, 1758",Hydra,Hydra,Hydra,"Hydra Linnaeus, 1758",1,0
Limnocnida tanganjicae,species,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Limnocnida,290298,903118,6180405,696569,Limnocnida tanganjicae,accepted,NA,FALSE,NA,"Günther, 1893",Limnocnida tanganjicae,Limnocnida tanganjicae,Limnocnida tanganjicae,"Limnocnida tanganjicae Günther, 1893",1,0
Hyalinella punctata,species,Bryozoa,Phylactolaemata,Plumatellida,Hyalinellidae,Hyalinella,472439,715831,4559524,886994,Hyalinella punctata,accepted,NA,FALSE,NA,"(Hancock, 1850)",Hyalinella punctata,Hyalinella punctata,Hyalinella punctata,"Hyalinella punctata (Hancock, 1850)",1,0
Lophopodidae,family,Bryozoa,Phylactolaemata,Plumatellida,Lophopodidae,NA,467950,247868,3508,935653,Lophopodidae,accepted,NA,FALSE,NA,"Rogick, 1935",Lophopodidae,Lophopodidae,Lophopodidae,Lophopodidae,1,0
Amphiporus hastatus,species,Nemertea,Hoplonemertea,Monostilifera,Amphiporidae,Amphiporus,122662,599444,2507400,604721,Amphiporus hastatus,nomen dubium,NA,FALSE,"extinct_inherited, incertae_sedis, sibling_higher","McIntosh, 1874",Amphiporus hastatus,Amphiporus hastatus,Amphiporus hastatus,"Amphiporus hastatus McIntosh, 1874",0,0
Fredericellidae,family,Bryozoa,Phylactolaemata,Plumatellida,Fredericellidae,NA,467946,532123,6908,87795,Fredericellidae,accepted,NA,FALSE,NA,"Allman, 1856",Fredericellidae,Fredericellidae,Fredericellidae,Fredericellidae,1,0
Myxilla (Myxilla) incrustans,species,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,169466,244724,9816436,945413,Myxilla incrustans,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Johnston, 1842)",Myxilla (Myxilla) incrustans,Myxilla incrustans,Myxilla incrustans,"Myxilla incrustans (Johnston, 1842)",0,0
Fimbriaphyllia paraancora,species,Cnidaria,Anthozoa,Scleractinia,Euphylliidae,Euphyllia,1048076,900450,4339371,3676311,Euphyllia paraancora,superseded combination,basionym,FALSE,NA,"(Veron, 1990)",Fimbriaphyllia paraancora,Euphyllia paraancora,Euphyllia paraancora,"Euphyllia paraancora Veron, 1990",0,0
Cereus pedunculatus,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia,100987,726275,NA,73939,Sagartia troglodytes,unaccepted,NA,FALSE,sibling_higher,"(Pennant, 1777)",Cereus pedunculatus,Sagartia troglodytes,Sagartia troglodytes,NA,0,0
Cylista troglodytes,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia,855674,726275,NA,73939,Sagartia troglodytes,unaccepted,"Actinia viduata Müller,1776 type species of Sagartia",FALSE,sibling_higher,"(Price in Johnston, 1847)",Cylista troglodytes,Sagartia troglodytes,Sagartia troglodytes,NA,0,0
Cylista lacerata,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,1471944,726276,7820018,303352,Sagartiogeton laceratus,unaccepted,NA,FALSE,sibling_higher,"(Dalyell, 1848)",Cylista lacerata,Sagartiogeton laceratus,Sagartiogeton laceratus,"Sagartiogeton laceratus (Dalyell, 1848)",0,0
Cylista undata,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,855675,726277,8004722,593508,Sagartiogeton undatus,unaccepted,NA,FALSE,sibling_higher,"(Müller, 1778)",Cylista undata,Sagartiogeton undatus,Sagartiogeton undatus,"Sagartiogeton undatus (Müller, 1778)",0,0
Sagartia (Cylista) viduata,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,855677,726285,7533800,3673969,Sagartiogeton viduatus,unaccepted,"Actinia viduata Müller,1776 is the type species of Sagartia",FALSE,sibling_higher,"(Müller, 1776)",Sagartia (Cylista) viduata,Sagartiogeton viduatus,Sagartiogeton viduatus,"Sagartiogeton viduatus (Müller, 1776)",0,0
