#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy 
ASV1374	Xiphister atropurpureus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151673	LC092005	283024	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV1374	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1374	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1374	Ulvaria subbifurcata isolate RF74 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377831	1225721	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Ulvaria / Ulvaria subbifurcata
ASV1374	Stichaeus punctatus CBM:DNA No. 2018-382 mitochondrial gene for 12S rRNA, partial sequence	LC458266	980344	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Stichaeus / Stichaeus punctatus
ASV1374	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, complete genome	AP018419	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1374	Alectrias alectrolophus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:212408	LC069689	641275	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Alectrias / Alectrias alectrolophus
ASV1375	Sebastes baramenuke FAKU:81605 mitochondrial gene for 12S rRNA, partial sequence	LC552555	214491	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes baramenuke
ASV1375	Sebastes alutus NSMT:P:90612 mitochondrial gene for 12S rRNA, partial sequence	LC519384	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1375	Sebastes joyneri CBM:ZF:20130 mitochondrial gene for 12S rRNA, partial sequence	LC519381	160817	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes joyneri
ASV1375	Sebastes cheni CBM:ZF:18290 mitochondrial gene for 12S rRNA, partial sequence	LC519380	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1375	Sebastes cheni CBM:ZF:18289 mitochondrial gene for 12S rRNA, partial sequence	LC519379	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1375	Sebastes alutus FAKU:201587 mitochondrial gene for 12S rRNA, partial sequence	LC506683	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1375	Sebastes cheni CBM:ZF:19677 mitochondrial gene for 12S rRNA, partial sequence	LC492348	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1375	Sebastes pachycephalus CBM:ZF:19757 mitochondrial gene for 12S rRNA, partial sequence	LC492344	201706	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes pachycephalus
ASV1375	Sebastes alutus voucher University of Washington UW157691.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803056	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1375	Sebastes alutus voucher University of Washington UW157686.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803050	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1376	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea harengus isolate EE_MUDASTE_3 mitochondrion, complete genome	KC193751	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1376	Clupea harengus isolate EE_MUUGA_2 mitochondrion, complete genome	KC193745	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1376	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1376	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1376	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1377	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151665	LC092021	283367	98.802	99	1.13e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV1377	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151654	LC092020	283367	98.802	99	1.13e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV1377	Pholis gunnellus isolate RF61 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377827	56726	98.204	99	5.24e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis gunnellus
ASV1377	Pholis gunnellus genome assembly, organelle: mitochondrion	OU342828	56726	98.204	99	5.24e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis gunnellus
ASV1377	Pholis crassispina CBM:ZF:18298 mitochondrial gene for 12S rRNA, partial sequence	LC385123	283025	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV1377	Pholis crassispina mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222848	LC037129	283025	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV1377	Pholis picta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:190336	LC037127	283026	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis picta
ASV1377	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152994	LC092019	283028	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV1377	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151676	LC092018	283028	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV1377	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047872	LC092017	740703	97.605	99	2.44e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV1378	Myoxocephalus jaok mitochondrion, complete genome	MN162695	980339	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus jaok
ASV1378	Myoxocephalus jaok mitochondrion, complete genome	NC_045875	980339	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus jaok
ASV1378	Myoxocephalus stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222847	LC036940	239743	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus stelleri
ASV1378	Myoxocephalus stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222924	LC036905	239743	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus stelleri
ASV1378	Myoxocephalus polyacanthocephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153256	LC091937	238839	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus polyacanthocephalus
ASV1378	Myoxocephalus polyacanthocephalus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057974	238839	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus polyacanthocephalus
ASV1378	Myoxocephalus scorpius mitochondrion, complete genome	NC_042186	8097	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus scorpius
ASV1378	Myoxocephalus scorpius isolate RF68 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377821	8097	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus scorpius
ASV1378	Myoxocephalus quadricornis isolate FHSC59 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924481	200680	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus quadricornis
ASV1378	Myoxocephalus quadricornis isolate FHSC10 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924480	200680	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus quadricornis
ASV1379	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1379	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV1379	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV1379	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV1380	Gadus chalcogrammus voucher UW152907 mitochondrion, complete genome	MH035604	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW152898 mitochondrion, complete genome	MH035602	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151990_5 mitochondrion, complete genome	MH035600	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151990_4 mitochondrion, complete genome	MH035599	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151990_2 mitochondrion, complete genome	MH035597	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151990_1 mitochondrion, complete genome	MH035596	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151985_3 mitochondrion, complete genome	MH035593	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151985_2 mitochondrion, complete genome	MH035592	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151985_1 mitochondrion, complete genome	MH035591	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1380	Gadus chalcogrammus voucher UW151042 mitochondrion, complete genome	MH035590	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV1381	Enophrys bison mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155031	LC091947	320617	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Enophrys / Enophrys bison
ASV1381	Enophrys bison mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118567	LC091925	320617	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Enophrys / Enophrys bison
ASV1381	Enophrys bison 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057956	320617	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Enophrys / Enophrys bison
ASV1381	Enophrys bison isolate MB-s07 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172572	320617	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Enophrys / Enophrys bison
ASV1382	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:196823	LC069677	320623	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV1382	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151681	LC092011	320623	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV1382	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151672	LC092010	320623	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV1382	Anoplarchus insignis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047870	LC091997	1225888	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV1382	Anoplarchus insignis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047869	LC091996	1225888	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV1382	Anoplarchus purpurescens mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151653	LC091995	320623	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus purpurescens
ASV1382	Anoplarchus insignis isolate CIS-s10 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172576	1225888	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Anoplarchus / Anoplarchus insignis
ASV1383	Gasterosteus aculeatus isolate DM180 mitochondrion, partial genome	MN122917	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus mitochondrion, complete genome	NC_041244	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151197	LC091881	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus isolate F19-429 mitochondrion, complete genome	MW856891	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus isolate F19-428 mitochondrion, complete genome	MW856890	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus microcephalus BLM0002 mitochondrial gene for 12S rRNA, partial sequence	LC533126	481460	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus microcephalus
ASV1383	Gasterosteus aculeatus microcephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: FRLM:52767	LC277885	481460	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus microcephalus
ASV1383	Gasterosteus aculeatus aculeatus mitochondrial gene for 12S rRNA, partial sequence	LC026580	481459	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus aculeatus
ASV1383	Gasterosteus aculeatus personal:Katsutoshi Watanabe:G52-1 mitochodrial gene for 12S rRNA, partial sequence	LC601883	69293	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1383	Gasterosteus aculeatus mitochondrial DNA, complete genome, except for D-loop	AP002944	69293	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1384	Oligocottus maculosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151657	LC091941	328410	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Oligocottus / Oligocottus maculosus
ASV1384	Oligocottus snyderi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151680	LC091936	459052	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Oligocottus / Oligocottus snyderi
ASV1384	Oligocottus maculosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151193	LC091908	328410	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Oligocottus / Oligocottus maculosus
ASV1384	Oligocottus maculosus isolate CIS-s07 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172566	328410	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Oligocottus / Oligocottus maculosus
ASV1385	Sebastes baramenuke FAKU:81605 mitochondrial gene for 12S rRNA, partial sequence	LC552555	214491	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes baramenuke
ASV1385	Sebastes alutus NSMT:P:90612 mitochondrial gene for 12S rRNA, partial sequence	LC519384	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1385	Sebastes joyneri CBM:ZF:20130 mitochondrial gene for 12S rRNA, partial sequence	LC519381	160817	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes joyneri
ASV1385	Sebastes cheni CBM:ZF:18290 mitochondrial gene for 12S rRNA, partial sequence	LC519380	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1385	Sebastes cheni CBM:ZF:18289 mitochondrial gene for 12S rRNA, partial sequence	LC519379	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1385	Sebastes alutus FAKU:201587 mitochondrial gene for 12S rRNA, partial sequence	LC506683	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1385	Sebastes cheni CBM:ZF:19677 mitochondrial gene for 12S rRNA, partial sequence	LC492348	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1385	Sebastes pachycephalus CBM:ZF:19757 mitochondrial gene for 12S rRNA, partial sequence	LC492344	201706	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes pachycephalus
ASV1385	Sebastes alutus voucher University of Washington UW157691.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803056	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1385	Sebastes alutus voucher University of Washington UW157686.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803050	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1386	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152928	LC091940	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV1386	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151646	LC091939	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV1386	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151185	LC091930	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV1386	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, country:USA: California, Camp Pendleton	AB188194	214925	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV1386	Leptocottus armatus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057968	214925	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV1386	Cottus szanaga isolate CSZIF3 mitochondrion, complete genome	KX762050	1920503	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus szanaga
ASV1386	Cottus szanaga isolate CSZID2 mitochondrion, complete genome	KX762049	1920503	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus szanaga
ASV1386	Cottus czerskii mitochondrion, complete genome	KJ956027	157167	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus czerskii
ASV1386	Taurocottus bergii BSKU:122312 mitochondrial gene for 12S rRNA, partial sequence	LC579106	1849266	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Taurocottus / Taurocottus bergii
